org_uuid,org_name,domain,status,founded_on,category_list,category_groups_list,country_code,city,short_description
2c180f88-9e89-7e1a-2159-3316d6312b39,"Mine Shaft Brewing & Cali Orchards Hard Sparkling Water Santa Clarita, CA",findmeabrewery.com,operating,1/1/13,"Brewing,Craft Beer,Food Processing,Water","Food and Beverage,Natural Resources",USA,Santa Clarita,Invest In A Team Behind Some Of The Greatest Beer Brands Ever + IZZE Soda
b0ae5055-bf3c-447a-8fb6-8f829d242d27,Myrmex,myrmex-inc.com,operating,1/1/15,"Industrial Automation,Robotics","Hardware,Manufacturing,Science and Engineering,Software",USA,Palo Alto,Myrmex is launching an innovative fully unmanned grocery delivery system leveraging the power of mobile robotic units.
37155f3d-89d3-0fc4-dd0f-cb2a705ac6dc,Darma,darma.co,operating,4/1/14,"Hardware,Health Care,Medical Device","Hardware,Health Care",USA,Mountain View,"Darma is a global technology leader in fiber optic biosensors, dedicated to healthcare management service for chronic disease patients."
f3f75a54-bf7e-5a9c-8ac6-46d66f0a0bd6,Enmotus,enmotus.com,operating,8/10/10,"Hardware,Machine Learning,Software,Virtualization","Artificial Intelligence,Data and Analytics,Hardware,Information Technology,Software",USA,Irvine,"Enmotus develops AI based storage technologies for PC gaming systems, open storage-server systems, and high performance computing systems."
5e3d3ded-a514-0ef5-d97c-6c0c260847dc,Levo,levo.com,closed,11/14/11,"Career Planning,Communities,Internet,Professional Networking,Publishing","Community and Lifestyle,Content and Publishing,Internet Services,Media and Entertainment,Professional Services",USA,San Francisco,Levo is the largest and fastest-growing professional network for millennials.
7d12ffe9-9675-0bee-ed38-7cd0a5ade518,Senic,senic.com,operating,5/21/13,"Hardware,Internet of Things,Software","Hardware,Internet Services,Software",USA,Menlo Park,Senic is a Berlin-based hardware startup building the next evolution of smart home interfaces and systems.
bc127759-359d-813b-6e49-481f8fa369bb,Chime,chimeapp.co,closed,1/1/14,"E-Commerce,Marketplace,Mobile,Retail,Shopping","Commerce and Shopping,Mobile",USA,San Francisco,"Chat with retailers to shop for fashion, home and more."
532a47a5-c638-5da8-367f-5b4e92c7b3e1,Trace Live Network,,operating,1/23/13,"Internet,Software,Video Streaming","Content and Publishing,Internet Services,Media and Entertainment,Software,Video",USA,Venice,Trace Live Network is a camera company that offers visually-intelligent cameras and a platform to share live-action footage.
02966b7b-565e-89a0-799e-d7669defb995,AMI,poweredbyami.com,operating,10/1/15,"Advertising,Apps,Marketing Automation,Mobile,SaaS,Software","Advertising,Apps,Mobile,Sales and Marketing,Software",USA,San Francisco,"AMI is an influencer and affiliate marketing management platform, helping brands build and grow authentic connections."
c011f6af-28ae-6b21-339a-88a4ca4a4ebe,PharmAkea Therapeutics,pharmakea.com,operating,1/1/12,"Biotechnology,Pharmaceutical,Therapeutics","Biotechnology,Health Care,Science and Engineering",USA,San Diego,PharmAkea is a biopharmaceutical company developing small molecule drug candidates targeting proteins in fibroproliferative diseases.
9af3a84a-390e-f07b-0748-42527a4d5bd3,Switchboard Software,switchboard-software.com,operating,6/3/14,"Analytics,Big Data,Cloud Data Services,Enterprise Software,SaaS","Data and Analytics,Information Technology,Internet Services,Software",USA,San Francisco,"From the team that launched Google BigQuery, Switchboard’s data engineering automation turns disparate data into a single source of truth."
47110e0f-919c-915f-1999-56fa52d7726d,SpotAngels,spotangels.com,operating,1/1/14,"Mapping Services,Navigation,Parking","Navigation and Mapping,Transportation",USA,San Francisco,"SpotAngels is the world's largest community-based parking app, featured by both Apple and Google as “Waze for parking”."
9124b9b8-40ed-ca9f-18d4-d71058a4faf3,Watsi,watsi.org,operating,8/23/12,"Crowdfunding,FinTech,Health Care,Medical,Medical Device","Financial Services,Health Care",USA,San Francisco,Watsi is building technology to finance healthcare for everyone
e838723d-6547-281c-8224-bf9aeee75ade,Lensabl,lensabl.com,operating,6/1/15,"Consumer Goods,E-Commerce,Eyewear,Health Care","Commerce and Shopping,Consumer Goods,Health Care",USA,Culver City,Lensabl offers an online prescription lens replacement service.
d2ceaa03-ae31-fb88-7150-172b48fb6b69,SimplyInsured,simplyinsured.com,operating,1/1/12,"Health Care,Insurance","Financial Services,Health Care",USA,San Francisco,SimplyInsured allows you to estimate your real Out-of-Pocket costs when purchasing health insurance.
024cbf1b-4dc0-c68e-975e-0ca073166eb5,Halla,halla.io,operating,1/1/16,"Artificial Intelligence,Delivery,E-Commerce,Grocery,Software","Administrative Services,Artificial Intelligence,Commerce and Shopping,Data and Analytics,Food and Beverage,Science and Engineering,Software",USA,Los Angeles,Halla is a taste intelligence company that creates and designs real-time personalization AI engine for grocery.
853e8563-1bcb-30e6-6ebe-b06ad9e47997,Wevorce,wevorce.com,operating,1/1/12,"Advice,Communities,Consulting,Legal,Service Industry","Community and Lifestyle,Media and Entertainment,Other,Professional Services",USA,San Mateo,"Wevorce offers web-based technology and a community of trained attorneys, counselors, and other experts to help couples divorce amicably."
e3628879-6deb-8e8a-a69f-a0599007e6da,Espresa,espresa.com,operating,1/1/15,"Employee Benefits,Enterprise Software,Human Resources,SaaS,Software","Administrative Services,Health Care,Software",USA,Palo Alto,Espresa is the world’s first Culture Benefits® platform that makes heroes out of HR teams.
6ba8dbdf-b1f6-34e4-439c-a5fe05d63095,TeraPore Technologies,teraporetech.com,operating,1/1/13,"Biofuel,Manufacturing,Nanotechnology","Energy,Manufacturing,Natural Resources,Science and Engineering,Sustainability",USA,South San Francisco,TeraPore Technologies is a Cornell University spinout that develops and manufactures high performance filters for protein separations.
6535e5ce-acbc-6180-1a0a-4df7950fed16,Rooam,rooam.co,operating,1/1/15,"FinTech,Hospitality,Mobile Payments,Music Venues","Financial Services,Media and Entertainment,Mobile,Payments,Software,Travel and Tourism",USA,Los Angeles,"A contactless payment solution for the hospitality, sports, and entertainment industry"
fe5e8f0c-1824-3e36-cf5f-5896b3f52d44,Wrapify,wrapify.com,operating,1/1/15,"Advertising,Advertising Platforms,Sharing Economy","Advertising,Other,Sales and Marketing",USA,San Francisco,Wrapify is an omni-channel advertising company for brands powered by the gig-economy.
4167670f-cb38-a46c-4274-831a7fd04089,Perfect Price,perfectprice.com,closed,12/1/13,"Analytics,Artificial Intelligence,Big Data,Software","Artificial Intelligence,Data and Analytics,Science and Engineering,Software",USA,Oakland,Perfect Price provides AI-based price optimization
f61acbd2-f358-6187-9bb3-99512438473b,MinkasuPay,minkasupay.com,operating,1/1/14,"E-Commerce,Mobile Apps,Mobile Payments","Apps,Commerce and Shopping,Financial Services,Mobile,Payments,Software",USA,Milpitas,MinkasuPay is a mobile payment solution that uses the smartphone as an authentication device to make payments on any device and any channel.
1a244282-c0bb-368f-4096-a089d0317012,TABLE.co,table.co,closed,6/1/15,"Collaboration,Customer Service,E-Commerce,Retail Technology,SaaS,Shopping,Software,Video Chat","Commerce and Shopping,Hardware,Information Technology,Internet Services,Messaging and Telecommunications,Other,Professional Services,Software",USA,Berkeley,"Every customer interaction, one easy platform. TABLE provides a digital-first conversational interface for every customer need."
c7ef3317-662b-61fe-91e3-93f09906d217,Groundwork (acquired by Snap! Mobile Inc),ground.work,operating,8/1/15,Sports,Sports,USA,Pasadena,"Groundwork provides transparent money management for teams, groups and clubs."
5c9d7695-a106-9094-b8d2-107cd2a03bf6,UploadVR,uploadvr.com,operating,1/1/14,"Augmented Reality,Education,Media and Entertainment,Virtual Reality","Education,Hardware,Media and Entertainment,Software",USA,San Francisco,UploadVR is dedicated to accelerating the success of the VR + AR (XR) industry.
5bfe898e-077b-fb7f-f947-1613b3589ea7,Petasense,petasense.com,operating,1/1/14,"Industrial,Internet of Things,Machine Learning,Wireless","Artificial Intelligence,Data and Analytics,Hardware,Internet Services,Manufacturing,Mobile,Software",USA,San Jose,Petasense helps industrial customers monitor and predict machine health using Industrial IoT and machine learning analytics.
dc2fc714-b66b-9beb-506e-8a567bacc807,"3DiVi, Inc.",3divi.com,operating,4/20/11,"3D Technology,Computer Vision,Facial Recognition,Robotics,Software,Virtual Reality","Data and Analytics,Hardware,Science and Engineering,Software",USA,Walnut,Top company in face and 3D gesture recognition.
52d4fc8e-f64e-f836-5cf5-91321d13703a,Bedrock Analytics,bedrockanalytics.com,operating,1/18/13,"Analytics,Big Data,Business Intelligence,Data Visualization,Enterprise Applications,Enterprise Software,Fast-Moving Consumer Goods,SaaS,Software","Apps,Consumer Goods,Data and Analytics,Design,Information Technology,Real Estate,Software",USA,Oakland,Bedrock Analytics SaaS application for the CPG vertical leverages ML to assist sales managers in automating selling pitches for retail.
4a876d46-f29d-7e96-0b7a-ed52c8b0a0d2,Lifecrowd,lifecrowd.com,operating,1/1/11,"Photo Sharing,Social Media","Content and Publishing,Internet Services,Media and Entertainment",USA,Santa Monica,"Lifecrowd is a social network that enables individuals to connect with others and discover, join and share activities with them."
71f15332-da4e-451d-8b5b-3794632df868,Part & Parcel,partandparcel.com,operating,1/1/16,"E-Commerce,Fashion,Textiles,Women's","Clothing and Apparel,Commerce and Shopping,Community and Lifestyle,Design,Manufacturing",USA,San Francisco,"Part & Parcel is a community commerce platform for plus-size women, selling apparel and footwear plus to plus."
580badd6-5d74-49a8-afea-2d02e788ab7d,Flywheel Software,flywheelsoftware.com,operating,1/1/16,"Cloud Computing,Machine Learning,Marketing,SaaS,Sales,Software","Artificial Intelligence,Data and Analytics,Internet Services,Sales and Marketing,Software",USA,San Francisco,"Flywheel Software offers software, database, and cloud computing services to generate leads and increase sales for marketers."
7a62752d-30dd-4a57-b3c0-e61d54b65417,Enara Health,enarahealth.com,operating,1/1/14,"Apps,Fitness,Health Care,Medical","Apps,Health Care,Software,Sports",USA,San Mateo,"Enara Health is a fitness app that offers personalized weight loss programs with professionals such as doctors, dietitians, and assistants."
c8ece5db-ce03-9892-7950-404153b891d5,Uila,uila.com,operating,11/1/13,"Data Center Automation,Virtualization","Hardware,Information Technology,Software",USA,Santa Clara,Uila gives collaborative solution that effectively visualizes and automatically correlates application performance to virtual.
836d06fb-49c6-40c3-8508-edd7574e3cd3,OWYN (Only What You Need),liveowyn.com,operating,1/1/16,Lifestyle,Community and Lifestyle,USA,Fairfield,"OWYN plant-based protein drinks are made for people who wish to live a clean, inspired and transparent lifestyle."
63c791a3-8b3f-5452-ebf1-9f95af5ddf8d,QuantConnect,quantconnect.com,operating,8/1/11,"Enterprise Software,Finance,FinTech,Software,Stock Exchanges","Financial Services,Lending and Investments,Software",USA,Seattle,"We inspire, empower & educate a community of quants, providing world class infrastructure for them to design and market their trading ideas"
ad59a49f-74e3-4ea0-82c1-9bc1028cc858,Domicile,bookdomicile.com,operating,1/1/16,"Communities,Hospitality,Hotel,Leisure,Real Estate,Travel Accommodations","Community and Lifestyle,Real Estate,Travel and Tourism",USA,Seattle,"A better way to stay for business, Domicile combines modern, fully-furnished apartments with the services you expect from leading hotels"
05a9c90f-58b4-6529-30d2-4dd23676755c,Oncora Medical,oncora.ai,operating,10/3/14,"Health Care,Information Technology,Machine Learning,Predictive Analytics,Software","Artificial Intelligence,Data and Analytics,Health Care,Information Technology,Software",USA,Philadelphia,Oncora Medical is a digital health company integrating big data and machine learning into radiation oncology.
8d500999-fe6b-99bf-9e30-cb5ad89b262d,Fullgreen,fullgreen.com,operating,10/1/13,"Food and Beverage,Food Processing,Health Care","Food and Beverage,Health Care",USA,Pittsburgh,"Plant-based eating made easy w Fullgreen's Veggie Rice, Risottos & Breakfasts. Shelf-Stable & Non-GMO."
5866133b-b16f-e81f-f994-d0461f5b1b46,Vivoom,vivoom.co,closed,1/1/14,"Advertising,Advertising Platforms,Brand Marketing,Content,Content Marketing,Digital Media,Media and Entertainment,Publishing,Social Media,Video","Advertising,Content and Publishing,Internet Services,Media and Entertainment,Sales and Marketing,Video",USA,Boston,Vivoom is a Consumer Activation Platform that helps brands turn their consumers into authentic influencers.
fd70b210-a514-b364-bc41-2d02626af281,Shoobx,shoobx.com,operating,1/1/13,"Document Management,Document Preparation,Financial Services,FinTech,Legal,Legal Tech,SaaS","Administrative Services,Financial Services,Information Technology,Professional Services,Software",USA,Boston,"Shoobx is reshaping how startups get started, raise capital, and exit by making venture financing simpler."
d3ad0799-b979-1d00-8ccc-d62addbbb32c,Vigeo Therapeutics,vigeotherapeutics.com,operating,1/1/11,"Biotechnology,Health Care,Therapeutics","Biotechnology,Health Care,Science and Engineering",USA,Cambridge,Vigeo Therapeutics is a biopharmaceutical company developing novel therapeutic agents intended to treat advanced malignant tumors.
d3118c35-f69b-f1ce-4b4a-3f38ce98ce73,Givinga,givinga.com,operating,1/1/15,"Charity,Financial Services,FinTech,Non Profit","Financial Services,Other",USA,Boston,Givinga is a provider of philanthropic financial technology for employers.
d5958281-30c4-d31b-c87c-0c6730b4bcfd,Tracksmith,tracksmith.com,operating,1/1/13,"E-Commerce,Fashion,Lifestyle","Clothing and Apparel,Commerce and Shopping,Community and Lifestyle,Design",USA,Wellesley,Tracksmith is an American sports apparel brand that produces clothes for performance athletes.
6d976030-3b39-aeb5-51d8-e1e69093e6d3,"Trajectory, Inc.",trajectory.com,closed,9/1/11,"EBooks,Product Management","Content and Publishing,Media and Entertainment,Other",USA,Marblehead,Trajectory offers solutions that simplify the process of producing and distributing e-books worldwide.
fa32e653-6feb-da6a-73a3-ba4f7f221cee,Pattern Health,pattern.health,operating,1/1/12,"Fitness,Health Care,mHealth,Therapeutics,Wellness","Health Care,Mobile,Sports",USA,Durham,Pattern Health is a digital health platform that helps researchers and clinicians create validated real-world programs.
deeaa4d5-1205-c0b6-c3bd-1599cef3d2c9,Ndustrial,ndustrial.io,operating,1/1/11,"Energy,Energy Efficiency,Manufacturing,Sustainability","Energy,Manufacturing,Sustainability",USA,Raleigh,"Ndustrial offers analytical engines that help businesses control production, improve energy efficiency, and eliminate waste."
6cb0f2e4-35bd-4fd7-ad71-8976f272d9f6,SinnovaTek,sinnovatek.com,operating,1/1/16,"B2B,Consulting,Food and Beverage","Food and Beverage,Other,Professional Services",USA,Raleigh,SinnovaTek is a developer of processing technologies for foods and bio-materials.
b6ac32e1-f6ae-4f5e-8e04-cb4fa3b081aa,Bubble Paper,bubblepaper.com,operating,9/1/15,"GreenTech,Manufacturing,Packaging Services,Sustainability","Administrative Services,Manufacturing,Sustainability",USA,Greenville,"Bubble Paper designs and manufactures optimized paper-based packaging solutions for the industrial, void fill, and cold chain markets."
5dfda8c7-bcb5-c4b3-ec43-a7bb9ce5a8ff,MobiChord,mobichord.com,closed,1/1/13,"Asset Management,Information Technology,Management Consulting,Service Industry,Software,Telecommunications","Financial Services,Hardware,Information Technology,Other,Professional Services,Software",USA,Salt Lake City,"MobiChord is a revolutionary, subscription-based software provider of Technology Expense Management solutions on the ServiceNow Platform."
b8d51e1f-c864-4b8c-174e-af9cdf78f449,Spacee,spacee.com,operating,7/4/13,"Artificial Intelligence,Augmented Reality,Computer Vision,Human Computer Interaction,Retail Technology,Robotics,Supply Chain Management","Artificial Intelligence,Commerce and Shopping,Data and Analytics,Design,Hardware,Science and Engineering,Software,Transportation",USA,Addison,Changing the way customers shop and enabling business transformation through AI and Computer Vision.
56f905bc-310c-c61d-8e81-dd88ee770ed1,NexDefense,nexdefense.com,closed,5/1/12,"Cyber Security,Data Visualization,Internet of Things,Intrusion Detection,Network Security","Data and Analytics,Design,Information Technology,Internet Services,Privacy and Security,Software",USA,Atlanta,NexDefense empowers industrial control system operators to improve system and process integrity and combat cyber security threats.
6e4d3b13-0347-441a-41dd-044191ced6d4,Qineqt,qineqt.com,closed,3/1/13,"Big Data,FinTech","Data and Analytics,Financial Services",USA,New York,"Qineqt is reinventing data curation, empowering investment managers to focus on proprietary insights."
be01b7f1-5bf6-c054-2531-28bf49055d84,Primary,liveprimary.com,operating,1/1/15,Health Care,Health Care,USA,New York,"Primary offers beautifully designed turnkey workspace, premium hospitality, and inclusive onsite wellness amenities."
b04f11c9-5393-19ed-b664-6bd018f2d284,Vydia,vydia.com,operating,12/1/13,"Content Delivery Network,Music,Video","Content and Publishing,Media and Entertainment,Music and Audio,Video",USA,Holmdel,"Powering the business of music with technology, infrastructure, and services"
247e49e8-7b74-c3e9-a336-99751c791dda,RunSignUp | TicketSignup | GiveSignup,runsignup.com,operating,1/1/10,"Events,Non Profit,Racing,SaaS,Software","Events,Media and Entertainment,Other,Software,Sports",USA,Moorestown,"RunSignup is the leading endurance and event platform used by more than 25,000 events, supporting over 10,000 nonprofits."
10a65493-e919-796e-d3ac-b4eb752bf4c5,RightCapital,rightcapital.com,operating,1/1/15,"Financial Services,FinTech,SaaS,Software","Financial Services,Software",USA,Shelton,RightCapital develops financial planning software that advisors can use to simplify the financial planning experience for their clients.
242c0e7a-c9cd-ead3-aa1a-baebac205953,Praetorian,praetorian.com,operating,1/1/10,"Cloud Security,Cyber Security,Enterprise Software,Network Security,Penetration Testing,Security,Software Engineering","Information Technology,Privacy and Security,Science and Engineering,Software",USA,Austin,Praetorian is a cybersecurity company whose mission is to make the world safer and more secure.
fd99490a-1351-3e9d-f560-78be7063831d,MphRx,mphrx.com,operating,4/1/10,"Health Care,Information Technology,SaaS","Health Care,Information Technology,Software",USA,New York,MphRx is a Healthcare technology company with implementations of its Digital Health platform in over 20 countries.
d8c7f545-7665-4812-b866-80b10a1fd33c,UCM Digital Health,ucmdigitalhealth.com,operating,1/1/14,"Emergency Medicine,Health Care,mHealth,Software","Health Care,Mobile,Software",USA,Troy,"UCM Digital Health is a provider of virtual care and emergency telemedicine tools for insurers, employers, patients, and providers."
35b5477f-98bd-61e8-91ec-7b1467c69f36,Addiction Campuses of America,addictioncampus.com,operating,1/1/14,"Health Care,Medical,Medical Device",Health Care,USA,Nashville,"Addiction Campuses of America owns, operates and manages behavioral healthcare campuses across the United States."
6034d40c-1d85-7bae-7f20-0b9fa7c12adb,Tracxn,tracxn.com,operating,6/1/13,"Analytics,Big Data,Enterprise Software,Information Technology,Software,Venture Capital","Data and Analytics,Financial Services,Information Technology,Lending and Investments,Software",USA,Palo Alto,The largest data platform of Startups
f7d457c4-48f5-1fae-236d-1cd6d5b7d1da,Rental Beast,rentalbeast.com,operating,3/1/13,"Big Data,CRM,Information Technology,Productivity Tools,Real Estate,SaaS","Data and Analytics,Information Technology,Real Estate,Sales and Marketing,Software",USA,Somerville,Rental Beast is a real estate SaaS company helping agents build a better business with a comprehensive set of real estate tools.
9556e105-af4f-67d6-4437-c65171facb51,Kitsy Lane,kitsylane.com,operating,1/1/12,"E-Commerce,Jewelry,Marketing","Commerce and Shopping,Consumer Goods,Sales and Marketing",USA,Maynard,Kitsy Lane is a marketing platform where boutique owners can customize their own online storefront and promote it in social networks.
cd76654f-6abd-4bdb-e06d-8c399eb1a113,US Ignite,us-ignite.org,operating,11/18/11,"App Discovery,Association,Communities,Non Profit","Apps,Community and Lifestyle,Other,Sales and Marketing,Software",USA,Washington,"US Ignite develops next-generation apps that help developers, communities, and individuals that provide transformative public benefit."
ba0e23d2-a690-8556-5319-d8505cf2ceb0,HUVRData,huvrdata.com,operating,1/1/14,"Analytics,Information Technology,Robotics,Software","Data and Analytics,Hardware,Information Technology,Science and Engineering,Software",USA,Austin,HUVR provides software solutions to accelerate digital transformation for industrial industries.
c59a3698-9057-4c83-a4e6-6b784fc46f9c,Ceek Women's Health,ceekwomenshealth.com,operating,1/1/15,"Health Care,Health Diagnostics,Medical,Medical Device",Health Care,USA,Portland,Ceek Women's Health is a developer of medical devices used to transform the delivery of gynecological care for women.
e0eafd29-f10f-9f00-1ad5-484b04dca8ce,OpsDataStore,opsdatastore.com,closed,1/1/15,"Information Services,Information Technology,Software","Information Technology,Software",USA,Alpharetta,OpsDataStore provides a platform for data-driven IT operations.
523bf4c5-5752-4b83-a8b1-c1975e246f15,Resilient Power Systems,resilientpower.com,operating,5/26/15,Energy,Energy,USA,Atlanta,RPS provides best in class power converters such as DCFC supercharging stations in a box and renewable H2 energy power converters
083f19a6-8bbe-fb4e-0a35-3eb68c46b674,Growcentia,growcentia.com,operating,1/1/15,"Health Care,Pharmaceutical",Health Care,USA,Fort Collins,Growcentia increases crop yields and increases nutrient use efficiency with advanced microbial probiotics.
87d365ee-be38-4da1-b729-7ca523ac5a62,Alpin,alpin.io,closed,1/1/13,"Asset Management,Cloud Security,Cyber Security,Identity Management,IT Infrastructure,IT Management,SaaS,Security,Software","Financial Services,Information Technology,Privacy and Security,Software",USA,Boulder,"Alpin is SaaS management: a single dashboard to discover Shadow IT, cut costs up to 30%, monitor activity and improve security."
59ff7419-e3dd-b579-6439-7421a172c28d,Wilde Brands,wildebrands.com,operating,1/1/15,"Food and Beverage,Manufacturing,Online Portals,Snack Food","Food and Beverage,Internet Services,Manufacturing",USA,Boulder,Wilde Brands is a manufacturer and producer of meat-based protein snack bars and chips.
9d551071-b0b5-ae0c-b976-c273b1fcec6d,Digital Golf Technologies,digitalgolftechnologies.com,operating,1/1/15,"Golf,Information Technology,Software,Sports","Information Technology,Software,Sports",USA,Chicago,Digital Golf Technologies enhances the traditions of golf by adding excitement to every round.
98212c4b-1f70-b2b3-3c1f-a2aaca5ba03b,COMET,trumarx.com,operating,1/1/12,"Energy,Oil and Gas,Software","Energy,Natural Resources,Software",USA,Chicago,"TruMarx Data Partners Inc. enables electronic negotiation and execution of structured, bilateral commodity transactions."
c7dd2bb0-d6cc-477f-4685-abb227810c74,Tunespeak,tunespeak.com,operating,5/1/11,"Loyalty Programs,Music,Video","Media and Entertainment,Music and Audio,Sales and Marketing,Video",USA,St Louis,"Tunespeak is an online platform that enables users to listen to music watch videos and photos, and share with friends."
f78b2ebe-e744-412a-a24d-7804bae58049,Centese,centese.com,operating,1/1/15,"Health Care,Medical Device",Health Care,USA,Omaha,Develops cardiothoracic post-operative medical equipment for post-operative surgical care and patient monitoring.
8388e15c-806e-dbc3-f888-133b37a9540f,FoodByUs,foodbyus.com.au,operating,1/1/16,"E-Commerce,Food and Beverage,Food Delivery,Internet,Online Forums","Commerce and Shopping,Community and Lifestyle,Food and Beverage,Internet Services,Transportation",USA,New York,Food By Us is providing services of buy and sell quality food from makers in local area.
25d0d725-d6bb-c041-cb3b-a76c985c72bc,LawTrades,lawtrades.com,operating,1/1/14,"Information Technology,Intellectual Property,Legal,Legal Tech,Marketplace,Software,Web Apps","Apps,Commerce and Shopping,Information Technology,Professional Services,Software",USA,New York,"LawTrades is an online message-based platform that allows anyone to seamlessly find, hire, and work with lawyers."
9f0a11a6-7b48-4a6b-87d1-0d05ac034c9c,BinaryVR,binaryvr.com,closed,1/1/15,"3D Technology,Artificial Intelligence,Augmented Reality,Facial Recognition,Machine Learning,Virtual Reality","Artificial Intelligence,Data and Analytics,Hardware,Science and Engineering,Software",USA,Burlingame,BinaryVR develops facial expression tracking technology for AR/VR.
76871879-6a32-0489-826d-5c9353709197,MrOwl,mrowl.com,operating,1/1/11,"Apps,Cloud Storage,Collaboration,File Sharing,Internet,Productivity Tools,Search Engine,Social Network","Apps,Internet Services,Other,Software",USA,San Francisco,"MrOwl is a social cloud storage platform that brings together the best of search, social, and the cloud all in one app."
22820ca9-b594-2be3-cacf-343732ef23de,"Specular Theory, Inc.",speculartheory.com,operating,1/1/13,"Artificial Intelligence,Augmented Reality,Enterprise,Enterprise Applications,Gaming,Media and Entertainment,Military,Software,Virtual Reality","Apps,Artificial Intelligence,Data and Analytics,Gaming,Government and Military,Hardware,Information Technology,Media and Entertainment,Other,Science and Engineering,Software",USA,Venice,"Award-Winning VR/AR/AI training applications for Defense and Commercial Enterprise. A SBIR Phase III company. Based in Los Angeles, CA"
2762804a-96e3-67fb-bfaf-699181956496,Naia Pharmaceuticals,naiapharma.com,closed,1/1/14,"Health Care,Medical",Health Care,USA,Richmond,Naia Limited is a privately-held
25a89215-743f-aa41-35ad-be524dce078c,AuditFile,auditfile.com,operating,1/1/11,"Accounting,Cloud Computing,Enterprise Software,SaaS,Software","Financial Services,Internet Services,Professional Services,Software",USA,Walnut Creek,AuditFile is an information technology company that offers cloud-based auditing solutions for CPA firms.
00e3a32f-b76e-02b0-4039-d43527936f90,uParts,uparts.com,operating,1/1/11,"Information Services,Information Technology",Information Technology,USA,Irvine,"uParts is an online platform helping repair professionals, insurance carriers, and part suppliers conduct transactions over the internet."
9b9d58f7-ed26-df25-0414-a78ee05ea903,Force Impact Technologies,fitguard.me,operating,5/1/13,"Life Science,Risk Management,Sports,Wearables","Biotechnology,Consumer Electronics,Hardware,Professional Services,Science and Engineering,Sports",USA,Los Angeles,Force Impact Technologies provides impact monitoring as a service to sports organizations
4c68f01e-38c5-1d0c-186d-c5dbcf0d6937,Proseeder Technologies,proseeder.com,operating,1/1/12,"Enterprise Software,Innovation Management,SaaS,Security,Software,Venture Capital","Financial Services,Lending and Investments,Privacy and Security,Professional Services,Software",USA,San Francisco,"Proseeder is the innovation operating system for Fortune 500s, powering holistic enterprise innovation and collaboration."
380617cf-3c89-0677-35cd-c94b46ca8703,Garden Society,thegardensociety.com,operating,1/1/16,"Cannabis,Health Care,Life Science","Biotechnology,Community and Lifestyle,Food and Beverage,Health Care,Science and Engineering",USA,Cloverdale,Garden Society a medical cannabis company focused on products that merge insatiable flavors.
b53e5a7c-347f-3262-d557-3edb79bb3db9,RIVA,rivaaudio.com,operating,1/1/14,"Audio,Electronics,Media and Entertainment,Music","Consumer Electronics,Hardware,Media and Entertainment,Music and Audio",USA,Fountain Valley,"RIVA designs the world’s best audio products for people passionate about music seeking great performance, value."
7ec9afa4-abad-9230-c75f-516ea2bc3c89,Preemadonna,preemadonna.com,operating,3/12/13,"Beauty,Consumer,Hardware,Mobile,Robotics","Consumer Goods,Hardware,Mobile,Other,Science and Engineering,Software",USA,Sunnyvale,"Preemadonna is the maker of Nailbot, a patented nail robot and intelligent manicure product line disrupting the $15B nail care industry."
d19cbfd2-4f19-b303-985a-3bb587987ce3,OhmniLabs,ohmnilabs.com,operating,1/1/15,"Computer,Robotics,Software","Consumer Electronics,Hardware,Science and Engineering,Software",USA,Santa Clara,OhmniLabs building robots that improve everyday lives.
a28e9b38-cd3a-9ddd-dc00-b305b96124f1,Resolve Therapeutics,resolvebio.com,operating,1/1/10,"Biotechnology,Pharmaceutical,Therapeutics","Biotechnology,Health Care,Science and Engineering",USA,Kirkland,Resolve Therapeutics is focused on developing a novel approach to the treatment of Systemic Lupus Erythematosus (SLE).
b6ab4d44-2cd2-44cb-8daa-ec51e32b6229,Pathy Medical,pathymedical.com,operating,1/1/16,"Health Care,Life Science,Medical Device","Biotechnology,Health Care,Science and Engineering",USA,Shelton,Pathy Medical produces high quality surgical illumination devices with the strategic goal of achieving greater surgical visualizations.
3bfd5d97-8c38-4c61-97af-fce166b811ef,Arieca,arieca.com,operating,1/1/16,"Advanced Materials,Industrial,Manufacturing","Manufacturing,Science and Engineering",USA,Pittsburgh,Arieca manufactures and distributes a thermally conductive rubber composite.
52babc79-5725-2759-02ca-0c86577929b6,Muzit,muzit.com,operating,10/1/15,"Analytics,Big Data,Internet,Marketing","Data and Analytics,Internet Services,Sales and Marketing",USA,North Reading,Muzit is a proprietary data analytics platform that monitors and monetizes global P2P file sharing consumers.
ea28a49a-c477-3f20-7b27-645ee074597a,Cake,joincake.com,operating,9/1/15,"Apps,Health Care,Information Technology,Internet,Social Media","Apps,Health Care,Information Technology,Internet Services,Media and Entertainment,Software",USA,Cambridge,Cake is the world's largest platform for helping people navigate end-of-life.
123ae96c-0271-4768-bc95-a113a0e7e922,PayByCar,mypaybycar.com,operating,6/10/11,"Automotive,E-Commerce,FinTech,Payments,Transportation","Commerce and Shopping,Financial Services,Payments,Transportation",USA,Boston,"PayByCar, the in-vehicle payment innovator, makes contactless payment easier at drive-up retailers like gas, QSR and curbside pick-up"
