org_uuid,org_name,domain,status,founded_on,category_list,category_groups_list,country_code,city,short_description
4157109f-9e72-688c-a124-359da8c89ba9,Toast,pos.toasttab.com,ipo,12/22/11,"Delivery,Point of Sale,Restaurants,SaaS,Software","Administrative Services,Commerce and Shopping,Food and Beverage,Software",USA,Boston,Toast is an all-in-one point-of-sale and restaurant management platform for businesses in the food service and hospitality space.
2c424d9d-6249-32e5-188a-0f8aa8bfd9bf,Tolero Pharmaceuticals,toleropharmaceuticals.com,acquired,1/1/11,"Biotechnology,Health Care,Pharmaceutical","Biotechnology,Health Care,Science and Engineering",USA,Salt Lake City,Tolero Pharmaceuticals is a biopharmaceutical company that develops novel therapeutics to treat cancer and other life-threatening diseases.
67d0df79-bb0e-b544-1885-30901354788a,Tonal,tonal.com,operating,1/1/15,"Artificial Intelligence,Consumer Electronics,Fitness,Machine Learning,Personal Health,Sports","Artificial Intelligence,Consumer Electronics,Data and Analytics,Hardware,Health Care,Science and Engineering,Software,Sports",USA,San Francisco,Tonal is a smart home gym that uses artificial intelligence and coaching to provide strength training.
59eae86c-6e0a-40ab-82ae-48180931f834,Tongdun Technology,tongdun.cn,operating,1/1/13,"FinTech,Internet,Network Security,Software","Financial Services,Information Technology,Internet Services,Privacy and Security,Software",CHN,Hangzhou,Tongdun Technology develops online software solutions for anti-theft and fraud management applications.
0fee4ccd-1e45-42a6-bdb3-8210476946cc,Toorak Capital Partners,toorakcapital.com,operating,1/1/16,"Financial Services,Lending,Real Estate","Financial Services,Real Estate",USA,Summit,"Toorak Capital Partners, is a provider of third party capital to the small balance business purpose real estate lending industry."
a14fd360-9baa-66fd-e4fa-c7887817ec72,TouchBistro,touchbistro.com,operating,1/1/10,"Apps,Point of Sale,Restaurants,SaaS","Apps,Commerce and Shopping,Food and Beverage,Software",CAN,Toronto,TouchBistro is an iPad-based restaurant point-of-sale system enabling owners to manage reservations and take orders instantly.
b245116d-d702-4b57-80f7-72196c48139c,Trade Republic,traderepublic.com,operating,1/1/15,"Cryptocurrency,Finance,Financial Services,FinTech,Trading Platform","Financial Services,Lending and Investments,Payments,Software",DEU,Berlin,"Trade Republic helps Europeans for wealth creation through easy, secure, and free access to financial markets."
34aeea55-2f52-4ffc-8bc5-a06604ecfc92,TRADE X,tradexport.com,operating,1/1/18,"Automotive,B2B,Marketplace,Trading Platform","Commerce and Shopping,Financial Services,Lending and Investments,Other,Transportation",CAN,Mississauga,TRADE X offers dealers an interactive global automotive trading platform.
8c140a77-44ba-4830-be49-02b67c1fef2e,TradeBridge,tradebridge.com,operating,1/1/13,"Financial Services,FinTech",Financial Services,GBR,London,Seize your moment with finance fit for a faster moving world.
75e2c515-277f-2d9a-0d5a-d7792ffcb5d0,TradingView,tradingview.com,operating,9/1/11,"Cloud Computing,Finance,FinTech,Stock Exchanges,Trading Platform","Financial Services,Internet Services,Lending and Investments,Software",GBR,London,"TradingView provides traders and investors with charts, tools, and social networking."
5faa484e-0712-4e38-a869-1e36bd67104f,Transmit Security,transmitsecurity.com,operating,1/1/14,"Cyber Security,Fraud Detection,Identity Management,Security","Financial Services,Information Technology,Payments,Privacy and Security",USA,Boston,"Transmit Security's CIAM platform offers authentication, authorization, fraud protection, and embedded orchestration services."
1faa894f-88c1-056e-5f16-7717aad946e5,Traveloka,traveloka.com,operating,1/1/12,"Big Data,In-Flight Entertainment,Search Engine,Travel","Data and Analytics,Internet Services,Media and Entertainment,Travel and Tourism",IDN,Jakarta,Traveloka is an online travel aggregator that helps customers choose and book their next travel location.
9494f49f-028d-3344-5902-2d61fd38b712,TravelPerk,travelperk.com,operating,1/1/15,"Business Travel,Software,Ticketing,Travel","Events,Media and Entertainment,Software,Travel and Tourism",ESP,Barcelona,TravelPerk is a travel platform that provides travel and expense management services for business travelers.
8c61a8df-97c8-a89f-982a-d81ab51aaf82,Treace Medical Concepts,treace.com,ipo,1/1/14,"Health Care,Medical,Medical Device",Health Care,USA,Ponte Vedra Beach,Treace Medical Concepts is a privately-funded development stage company that specializes in foot and ankle surgical products.
e2fa2d3e-1e20-b27c-a7fc-fe249c1a3f18,treasure - data.com,treasure-data.com,operating,6/1/11,"Analytics,Big Data,Cloud Computing,Marketing Automation,Software","Data and Analytics,Internet Services,Sales and Marketing,Software",USA,Mountain View,See how our Enterprise Customer Data Platforms unify marketing data from multiple sources to improve targeting.
0d806bb7-7951-b00c-460f-8a7be9429ca8,TrialSpark,trialspark.com,operating,6/1/14,"Biotechnology,Clinical Trials,Health Care","Biotechnology,Health Care,Science and Engineering",USA,New York,TrialSpark is a technology company that helps bring treatments to patients faster by reimagining how clinical trials are run.
34d4cb67-cc0e-451b-b275-d6b4eedabbeb,Trident Energy,trident-energy.com,operating,1/1/16,Oil and Gas,"Energy,Natural Resources",CYM,George Town,"Trident Energy is an oil & gas company focused on the acquisition, operation and optimization of international mid-life assets."
d9a06ccb-e347-4080-88d9-916fe7b1c218,Trigo,trigoretail.com,operating,1/1/18,"Artificial Intelligence,Machine Learning,Retail,Retail Technology,Software","Artificial Intelligence,Commerce and Shopping,Data and Analytics,Hardware,Science and Engineering,Software",ISR,Tel Aviv,Trigo is a technology company that builds AI-powered infrastructure for retail stores.
7ccd15e2-d6f3-0c36-7561-8d597786701f,Triller,triller.co,operating,1/1/15,"Content,Music,Social Network,Software","Internet Services,Media and Entertainment,Music and Audio,Software",USA,Los Angeles,"Triller is an AI-powered music video app that enables anyone to make professional videos, effortlessly."
edaf8689-f152-41e2-0179-d79713fd98c8,Trilogy Education Services,trilogyed.com,acquired,9/1/15,"Analytics,Continuing Education,EdTech,Education,Training","Data and Analytics,Education,Software",USA,New York,Trilogy Education is a workforce accelerator that powers skills-based training programs in high-demand tech fields at leading universities.
0a7e2dcf-4f0a-9f57-7324-fde99ef01efb,TripActions,tripactions.com,operating,1/1/15,"Business Travel,Customer Service,Payments,Software","Financial Services,Other,Payments,Professional Services,Software,Travel and Tourism",USA,Palo Alto,"TripActions provides an end-to-end corporate card, expense management, and travel platform."
fac64dcb-12d6-4cec-bce5-78dbb291b35b,Tripledot Studios,tripledotstudios.com,operating,1/1/17,"Apps,Casual Games,Mobile,PC Games","Apps,Gaming,Mobile,Software",GBR,London,Tripledot Studios is a mobile games studio that develops casual mobile games such as solitaire app and several puzzle games.
5ebe2ab2-17dc-4452-8fbc-c7eb8af87bfd,Triten Energy Partners,tritenep.com,operating,1/1/19,"Energy,Industrial,Infrastructure,Oil and Gas","Energy,Manufacturing,Natural Resources,Other",USA,Houston,Triten Energy Partners focuses on acquiring and operating downstream infrastructure projects.
0d690248-16bb-b69c-330b-d660102ef4ec,True Fit,truefit.com,operating,1/1/10,"Big Data,Brand Marketing,E-Commerce,Personalization,Retail Technology","Commerce and Shopping,Data and Analytics,Hardware,Sales and Marketing,Software",USA,Boston,True Fit provides an intelligent data platform created for fashion retailers to find online stores.
2068a4f3-8698-03c0-1d2a-804049ecd715,TrueLayer,truelayer.com,operating,1/1/16,"Banking,Developer Tools,Financial Services,FinTech","Financial Services,Lending and Investments,Software",GBR,London,"TrueLayer is a fintech platform utilized to build financial apps that connect to bank data, verify accounts, and access transactions."
3fe1a953-31fb-42fb-80f1-d959aecab4c1,Truepill,truepill.com,operating,1/1/16,"Health Care,Medical,mHealth,Pharmaceutical","Health Care,Mobile",USA,Hayward,Truepill provides an API-connected healthcare infrastructure designed to revolutionize the patient experience.
3f1ef3da-ed90-5163-1ff1-2bc26d9c586b,TruKKer,trukker.com,operating,1/1/16,"Freight Service,Logistics,Supply Chain Management,Transportation",Transportation,ARE,Abu Dhabi,TruKKer is a technology-enabled truck aggregator that operates multiple truck types for multiple end markets.
0ccbefd4-1a6c-3c53-8302-e0673d15f129,Trulioo,trulioo.com,operating,1/1/11,"Big Data,Compliance,Finance,Identity Management,Information Technology,Security,Software","Data and Analytics,Financial Services,Information Technology,Privacy and Security,Professional Services,Software",CAN,Vancouver,Trulioo is an online verification company that operates a digital identity network deploying security and privacy standards.
c15f6279-d80d-4248-b144-433053e7d36b,Trust Machines,trustmachines.co,operating,1/1/22,"Bitcoin,Blockchain","Financial Services,Other,Payments,Software",,,Trust Machines is building an ecosystem of applications and platform technologies aimed at unleashing the true potential of bitcoin.
9546c9f7-b393-0be5-90ae-4528a43450a8,Trusted,trustedhealth.com,operating,1/1/17,"Employment,Health Care,Human Resources,Lifestyle,Staffing Agency","Administrative Services,Community and Lifestyle,Health Care,Professional Services",USA,San Francisco,Trusted Inc is a labor marketplace for healthcare professionals.
70f3a143-e173-4971-b13f-9ebf708e9a2f,Truveta,truveta.com,operating,1/1/20,"Biotechnology,Health Care,Wellness","Biotechnology,Health Care,Science and Engineering",USA,Seattle,"Truveta is a healthcare data platform collaboration with physicians, life science researchers, and others in the healthcare community."
c120321a-bf8f-2573-b100-25363126affc,Tuhu,tuhu.cn,operating,1/1/11,"Automotive,E-Commerce,Service Industry","Commerce and Shopping,Other,Transportation",CHN,Minhang,Tuhu provides automobile after-sales products and services.
f7913638-443b-f49c-63d8-0e54961e1cf2,Tujia,tujia.com,operating,12/1/11,"Apps,Customer Service,Internet,Tourism,Travel","Apps,Internet Services,Other,Professional Services,Software,Travel and Tourism",CHN,Beijing,Tujia operates as a vacation rental booking platform.
a8cd59a5-2ae6-4c33-a460-611bf6b2302e,Tul,soytul.com,operating,1/1/20,"Building Material,Construction,E-Commerce,Hardware,Mobile Apps","Apps,Commerce and Shopping,Hardware,Mobile,Real Estate,Software",COL,Bogotá,Tül offers an application where users can buy hardware and construction products directly from their phone.
0d4a59b2-760a-4958-42bb-8447a31da78d,Tulip Interfaces,tulip.co,operating,1/1/14,"Analytics,Enterprise Applications,Manufacturing,Productivity Tools,Software","Apps,Data and Analytics,Manufacturing,Software",USA,Somerville,"Tulip is empowering companies to digitally transform their operations its connected, IIoT-native, no-code frontline operations platform."
407f1ccb-dd04-413f-8e09-7c30e1c72bd6,Turing.com,turing.com,operating,3/22/18,"Freelance,Information Technology,Software,Software Engineering","Information Technology,Professional Services,Science and Engineering,Software",USA,Palo Alto,"Turing is an information technology company that enables start-ups, businesses, and organizations to hire software engineers."
497ab540-2500-304f-498b-2fefa8e758c0,Turning Point Therapeutics,tptherapeutics.com,acquired,10/8/13,"Biotechnology,Health Care,Pharmaceutical,Therapeutics","Biotechnology,Health Care,Science and Engineering",USA,San Diego,Turning Point Therapeutics is a pharmaceutical company that discovers and develops precision medicines for cancer and other diseases.
449242a1-17b1-4a4d-ad11-291a8aef33cd,Turntide Technologies,turntide.com,operating,1/1/13,"CleanTech,Electrical Distribution,Energy,Energy Efficiency,GreenTech,Industrial,Industrial Automation,Machinery Manufacturing","Energy,Manufacturing,Science and Engineering,Sustainability",USA,Sunnyvale,Turntide Technologies develops an electric motor system designed to drive down energy consumption.
5bbedbe4-a594-5341-2bc8-5211dc6a03f3,Turtlemint,turtlemint.com,operating,1/1/15,"Financial Services,Insurance,InsurTech",Financial Services,IND,Thane,Turtlemint is an insurtech platform that identifies and purchases appropriate insurance policies for consumers.
9d9237d3-8303-9a42-1fd0-6648105c026e,TuSimple,tusimple.ai,ipo,1/1/15,"Artificial Intelligence,Autonomous Vehicles,Last Mile Transportation,Machine Learning,Transportation","Artificial Intelligence,Data and Analytics,Science and Engineering,Software,Transportation",USA,San Diego,TuSimple is a self-driving truck company developing technology that allows them to drive from depot-to-depot without human intervention.
b7541b53-1637-c152-474d-e79b722c6838,Twelve,twelve.co,operating,1/1/15,"Chemical,Fuel,GreenTech,Oil and Gas","Energy,Natural Resources,Science and Engineering,Sustainability",USA,Berkeley,Twelve is a carbon transformation company that eliminates emissions by turning CO2 into essential products.
2b05de18-efc2-6b42-4b7a-b4431e068c8d,Twiga Foods,twiga.com,operating,11/23/13,"Agriculture,E-Commerce,Grocery,Marketplace,Retail,Shopping","Agriculture and Farming,Commerce and Shopping,Food and Beverage",KEN,Nairobi,Twiga Foods is a business-to-business marketplace platform that sources produce directly from farmers and delivers it to urban retailers.
e4a9eba1-cc29-457a-ba50-f3567aa93733,Twin Health,twinhealth.com,operating,9/1/18,"Artificial Intelligence,Health Care,Internet of Things,Machine Learning,Nutrition,Software","Artificial Intelligence,Data and Analytics,Food and Beverage,Health Care,Internet Services,Science and Engineering,Software",USA,Mountain View,"Twin Health is a Precision Health platform combining Sensors, Machine Learning, and Medical Science to reverse chronic diseases."
1d10b838-97c0-dacf-0b2f-872f8606068c,Typeform,typeform.com,operating,1/1/12,"Consumer Research,SaaS,Software,UX Design","Data and Analytics,Design,Software",ESP,Barcelona,Typeform is a no-code SaaS platform offering tools that assist companies to engage with their audience and grow business.
6ebc08f1-5fdd-4691-94ef-da8cad7a40ca,Tyra Biosciences,tyra.bio,ipo,1/1/18,"Biotechnology,Life Science,Therapeutics","Biotechnology,Health Care,Science and Engineering",USA,Carlsbad,Tyra Biosciences is a biotechnology company targeting new pathways of acquired resistance in oncology with purpose-built drugs.
6c8f8923-677f-fbc9-3ba5-143fb4e53bdc,TytoCare,tytocare.com,operating,1/1/12,"Artificial Intelligence,Health Care,Machine Learning,Medical Device,mHealth,Software","Artificial Intelligence,Data and Analytics,Health Care,Mobile,Science and Engineering,Software",USA,New York,TytoCare is a telehealth platform for AI-powered and on-demand remote medical examinations.
d87faeed-7032-5d6d-811f-eea666ac00cd,Ualá,uala.com.ar,operating,1/1/17,"Apps,Banking,Financial Services,FinTech,Personal Finance","Apps,Financial Services,Lending and Investments,Software",ARG,Buenos Aires,"Ualá is a fintech company that offers a financial ecosystem through an app, linked to a free international Mastercard card."
bcd5b4fa-d0bd-425f-91f4-283dae1f5619,Uber Freight,uber.com,operating,1/1/17,"Apps,Logistics,Mobile Apps,Supply Chain Management","Apps,Mobile,Software,Transportation",USA,San Francisco,Uber Freight is the logistics arm of Uber that helps truck drivers connect with shipping companies.
7a68f73d-7d54-29b1-4f32-948ac9673bbb,uberall,uberall.com,operating,1/1/12,"Information Technology,Location Based Services,Marketing","Data and Analytics,Information Technology,Internet Services,Navigation and Mapping,Sales and Marketing",DEU,Berlin,"Uberall powers sales through location data, using the innovative location marketing cloud."
a86830c3-9308-4ed1-4c9f-4779674b595f,UBTech Robotics,ubtrobot.com,operating,1/1/12,"Artificial Intelligence,Consumer Electronics,Industrial Engineering,Machine Learning,Product Research,Robotics,Software","Artificial Intelligence,Consumer Electronics,Data and Analytics,Design,Hardware,Manufacturing,Science and Engineering,Software",CHN,Shenzhen,UBTech Robotics is as an artificial intelligence and humanoid robotic company.
29d97850-17e2-42e9-9399-aa4f748cca25,UCloud Information Technology,ucloud.cn,ipo,1/1/11,"Big Data,Cloud Computing,Cloud Data Services,E-Commerce,Enterprise Software,Information Technology","Commerce and Shopping,Data and Analytics,Information Technology,Internet Services,Software",CHN,Shanghai,UCloud Information Technology provides cloud storage and data analytics services to online gaming and e-commerce operators.
9e1fb21c-85bf-38dd-1ce6-08e511065c3d,Udaan,udaan.com,operating,1/1/16,"B2B,E-Commerce,Internet,Retail","Commerce and Shopping,Internet Services,Other",IND,Bangalore,"Udaan is a B2B trade platform that brings manufacturers, traders, retailers, and wholesalers into a single platform."
c7291d8f-9f3f-a7ad-ed2f-5db616692603,UISEE,uisee.com,operating,1/1/16,"Autonomous Vehicles,Machine Learning,Robotics","Artificial Intelligence,Data and Analytics,Hardware,Science and Engineering,Software,Transportation",CHN,Haidian,UISEE provides leading-edge products on autonomous driving and transformative services on mobility on demand.
8197d456-6e12-4418-8d6a-08ed7464b9da,Ulab Systems,ulabsystems.com,operating,1/1/15,"Consumer Software,Health Care,Software","Health Care,Software",USA,Menlo Park,Ulab Systems develops a breakthrough software technology for digital dental treatment planning.
00846067-7c79-4e0a-92e2-62ef912eab76,Ultima Genomics,ultimagenomics.com,operating,1/1/16,"Biotechnology,Health Care,Life Science,Medical","Biotechnology,Health Care,Science and Engineering",USA,Newark,Ultima Genomics is a developer of a low-cost sequencing platform.
c13e0e12-8039-d596-4e0b-0b934eb0006a,Ultraleap,ultraleap.com,operating,1/1/13,"Consumer Electronics,Electronics,Software Engineering,Virtual Reality","Consumer Electronics,Hardware,Science and Engineering,Software",GBR,Bristol,Ultraleap is working to create the most remarkable connection between people and technology.
ffddda6a-215a-4985-967d-4648e462c482,Umoja Biopharma,umoja-biopharma.com,operating,1/1/19,"Biopharma,Biotechnology,Developer Platform,Information Technology","Biotechnology,Health Care,Information Technology,Science and Engineering,Software",USA,Seattle,Umoja Biopharma is a biopharmaceutical company developing next-generation immunotherapies intended to combat cancer.
14d14bae-8385-5e4c-65f0-fa013ebaffb8,Unacademy,unacademy.com,operating,1/1/15,"E-Learning,EdTech,Education,Training","Education,Software",IND,Bangalore,Unacademy is an online learning platform that provides educational content such as video lectures and examinations.
1c24e068-59ab-0479-57f8-6cf92a14df12,Unisound,unisound.com,operating,1/1/12,"Cloud Data Services,Natural Language Processing,Speech Recognition","Artificial Intelligence,Data and Analytics,Information Technology,Internet Services,Software",CHN,Beijing,Beijing Yunzhisheng Information Technology is a mobile internet startup focused on intelligent voice and speech processing technologies.
81c8205d-5a67-4063-a5d1-701f40af7ff3,Uniswap,uniswap.org,operating,11/2/18,"Blockchain,Cryptocurrency,Ethereum,Financial Services,FinTech","Financial Services,Other,Payments,Software",USA,New York,Uniswap is a decentralized exchange platform operating on the Ethereum blockchain.
d0bb2441-2684-a8cd-f93c-346136dd34fe,Unite Us,uniteus.com,operating,1/1/13,"Health Care,Medical,Social CRM,Software","Health Care,Information Technology,Sales and Marketing,Software",USA,New York,"Unite Us provides a collaboration and coordination software, streamlining the delivery of health and social services."
e9b9192f-d133-f9b7-b4d5-df3cf571fba0,United Wind,unitedwind.com,operating,1/1/13,"Energy,Renewable Energy,Wind Energy","Energy,Natural Resources,Sustainability",USA,Brooklyn,United Wind is a U.S.-based company that offers small-scale wind turbine leases along with installation services.
6ba7b3b6-3239-4d26-88f6-5e3dfb608d80,UnitedMasters,unitedmasters.com,operating,1/1/17,"Audio,Marketing,Media and Entertainment,Music,Music Label","Media and Entertainment,Music and Audio,Sales and Marketing",USA,Brooklyn,UnitedMasters is a technology platform that gives musicians an alternative to exploitative record label deals.
eb1e1378-42f1-2f71-3a51-c0e129b39335,Univercells,univercells.com,operating,1/1/13,"Biotechnology,Health Care,Manufacturing","Biotechnology,Health Care,Manufacturing,Science and Engineering",BEL,Gosselies,Univercells is a One-stop-shop for high-density low-cost biomanufacturing ''end-to-end'' solutions
93e56dbf-453f-401d-86c7-d5504918269c,Unqork,unqork.com,operating,1/1/17,"Enterprise,Enterprise Applications,Financial Services,FinTech,Insurance,Productivity Tools,SaaS,Software","Apps,Financial Services,Other,Software",USA,New York,"Unqork is a no-code enterprise application platform that helps companies build, deploy, and manage complex applications."
0c48c79f-aae6-4144-8841-db3522cc2d5b,Unybrands,unybrands.com,operating,1/1/20,"Brand Marketing,Business Development,E-Commerce,E-Commerce Platforms","Commerce and Shopping,Internet Services,Professional Services,Sales and Marketing",USA,Miami Beach,Unybrands is an e-commerce platform aimed at acquiring successful fulfillment by Amazon and direct-to-consumer sellers looking to scale.
e7be09b2-e3ba-4ebe-976f-70f426572545,Up&Up,upandup.co,operating,11/1/17,"Finance,Information Technology,Real Estate,Rental Property","Financial Services,Information Technology,Real Estate",USA,New York,Up&Up is a tech-enabled real estate platform that allows renters to accumulate fractional ownership of the properties.
63277eb5-c138-28cc-b708-79a4017c14fe,Upgrade,upgrade.com,operating,1/1/16,"Banking,Credit,Financial Services,FinTech,Mobile","Financial Services,Lending and Investments,Mobile",USA,San Francisco,Upgrade is a fintech company that offers credit and mobile banking to mainstream consumers.
8c6366ba-bc11-f27f-06e7-fbdc47b701ec,Uplift,uplift.com,operating,1/1/14,"E-Commerce,Finance,FinTech,Information Services,Information Technology,Payments,Travel","Commerce and Shopping,Financial Services,Information Technology,Payments,Travel and Tourism",USA,Menlo Park,"Uplift is an enterprise buy now, pay later solution offering a complete range of personalized payment options."
8e9c1b61-5b6a-b416-aafe-6937e75b3dc2,Upside,upside.com,operating,1/1/16,"Business Development,Marketplace,Mobile Apps,Retail,Retail Technology","Apps,Commerce and Shopping,Hardware,Mobile,Professional Services,Software",USA,Washington,Upside is a two-sided marketplace focused on driving value to all points of brick and mortar commerce.
614d5fc8-592b-fc9a-6869-1fef1b88d2a6,UPSIDE Foods,upsidefoods.com,operating,8/1/15,"Food and Beverage,Food Processing,Organic Food",Food and Beverage,USA,Berkeley,UPSIDE Foods produces meat.
5862dc1a-f2ae-b00f-0448-9e22138a210f,Upstack,upstack.com,operating,1/1/17,"Cloud Computing,Cloud Infrastructure,Data Center,Information Technology,Private Cloud","Hardware,Information Technology,Internet Services,Software",USA,New York,Upstack provides a team of cloud infrastructure advisors to architect customized solutions for businesses of all sizes.
db48dad8-a35f-ede7-9df3-9a0397a0291e,Upstart,upstart.com,ipo,4/1/12,"Credit,Financial Services,FinTech,Lending","Financial Services,Lending and Investments",USA,San Carlos,Upstart leverages artificial intelligence and machine learning to price credit and automates the borrowing process.
e13f1a7d-5ce7-896f-f23b-3e828884f522,Uptake Technologies,uptake.com,operating,7/1/14,"Analytics,Artificial Intelligence,Industrial,Machine Learning,SaaS,Software","Artificial Intelligence,Data and Analytics,Manufacturing,Science and Engineering,Software",USA,Chicago,Uptake Technologies designs and develops enterprise software.
c12d7011-6c92-78dd-2efe-2287d9bfd8ae,Urban Company,urbancompany.com,operating,11/10/14,"Apps,Home Services,Marketplace,Service Industry","Apps,Commerce and Shopping,Other,Real Estate,Software",IND,Gurgaon,Urban provides a marketplace for freelance labor.
4a587a76-8f1b-45bf-849c-de668746e332,Urban Grid,urbangridsolar.com,acquired,1/1/10,"Energy,Energy Storage,Renewable Energy,Solar","Energy,Natural Resources,Sustainability",USA,Stevensville,Urban Grid is a developer of utility scale renewable energy projects.
d9e8eb01-8577-340c-f801-f30d776709f1,Urban Volt,urbanvolt.com,operating,1/1/14,"Energy,Energy Efficiency,Energy Management,Energy Storage","Energy,Sustainability",IRL,Dublin,Urban Volt is an energy-saving led lighting firm.
826ce51a-0a63-04c0-76c8-caeffa421b2f,Uxin,xin.com,ipo,9/1/11,"Auctions,Automotive,E-Commerce,Online Auctions,Sales","Commerce and Shopping,Sales and Marketing,Transportation",CHN,Beijing,Uxin offers car e-commerce platform that enables to consumers and dealers to buy and sell new and used cars.
ef249250-eded-041d-d04e-955af6470b0d,Vaccitech,vaccitech.co.uk,ipo,1/1/16,"Biotechnology,Medical,Pharmaceutical,Therapeutics","Biotechnology,Health Care,Science and Engineering",GBR,Oxford,Vaccitech is creating novel vaccines that elicit strong responses from helper and cytotoxic T-cells.
20c4f16d-f6ea-4796-92af-2289ae4392ae,Validity Finance,validity-finance.com,operating,1/1/18,"Consulting,Finance,Financial Services,FinTech,Legal,Personal Finance","Financial Services,Professional Services",USA,New York,"Validity Finance provide financing for a variety of legal disputes, share financial risk and provide assistance to its clients."
feef94e0-f498-40d0-b09a-78b6e8b9cae0,Valo Health,valohealth.com,operating,1/1/19,"Biotechnology,Health Care,Medical","Biotechnology,Health Care,Science and Engineering",USA,Boston,Valo Health uses human-centric data and machine learning-anchored computation to transform the drug discovery and development process.
0f53753b-dfed-4969-ad93-28be2aa1a314,Valoreo,valoreo.com,operating,1/1/20,"Consumer Goods,E-Commerce","Commerce and Shopping,Consumer Goods",MEX,Mexico City,"Valoreo acquires, operates, and scales outstanding e-commerce brands."
87341f8f-d300-494a-af60-f49ec87fe448,Vanguard Renewables,vanguardrenewables.com,acquired,1/1/14,"Agriculture,Energy,Renewable Energy","Agriculture and Farming,Energy,Sustainability",USA,Wellesley,Vanguard Renewables engages in the development of organics-to-renewable energy projects.
98e7fbd7-0ed5-012e-7ccd-09f0ad97be86,Varjo,varjo.com,operating,1/1/16,"Augmented Reality,Hardware,Software,Virtual Reality,Virtualization","Hardware,Information Technology,Software",FIN,Helsinki,"Varjo makes advanced VR/XR hardware and software for industrial use, paving the way for a true-to-life metaverse."
8adc81f0-fa39-3726-bb1e-73a6165dd9fe,vArmour,varmour.com,operating,1/1/11,"Mobile,Network Security,Security,Software","Information Technology,Mobile,Privacy and Security,Software",USA,Los Altos,"VArmour offers data defined perimeter security solutions for mobile, virtual, and cloud platforms."
5ecf0545-2ad1-2828-5d52-2e15a17f68d8,Varo Money,varomoney.com,operating,11/1/15,"Apps,Banking,Financial Services,FinTech","Apps,Financial Services,Lending and Investments,Software",USA,San Francisco,"Varo is a digital bank that offers innovative, premium banking services wrapped in inclusive design."
6d15b405-f601-3885-25a0-dcb23012dfad,VAST Data,vastdata.com,operating,1/1/16,"Artificial Intelligence,Computer,Data Storage,Software","Artificial Intelligence,Consumer Electronics,Data and Analytics,Hardware,Science and Engineering,Software",USA,New York,VAST Data is a software company bringing an end to complex storage tiering and unlocking the ability to use flash across the enterprise.
9626bea1-a3c6-4fc0-81d6-5235771f09e5,Vastai Technologies,vastaitech.com,operating,12/1/18,"Artificial Intelligence,Electronics,Semiconductor","Artificial Intelligence,Consumer Electronics,Data and Analytics,Hardware,Science and Engineering,Software",CHN,Shanghai,Vastai Technologies is focused on developing AI chips for the optimization of computer vision and video processing.
784c2b69-9422-a270-3550-5d8c2e7a90e4,Vastu Housing Finance,vastuhfc.com,operating,8/1/15,Financial Services,Financial Services,IND,Mumbai,Vastu Housing Finance Corporation Ltd is a Public Limited Company registered with National Housing Bank as a Housing Finance corporation.
d9bb2cd4-5f75-0580-9d67-9c9f73e0abbd,Vaxcyte,vaxcyte.com,ipo,12/1/13,"Biopharma,Biotechnology,Health Care","Biotechnology,Health Care,Science and Engineering",USA,San Carlos,Vaxcyte focuses on developing vaccines designed to prevent or treat some of the most common and deadly infectious diseases worldwide.
c59e5ca2-4e8c-4249-a1dc-3edf325837ee,Vaxxinity,vaxxinity.com,ipo,1/1/19,"Biotechnology,Medical,Pharmaceutical","Biotechnology,Health Care,Science and Engineering",USA,Dallas,Vaxxinity is a biotechnology company that enables the innovation of synthetic peptide vaccines to prevent or treat infectious diseases.
3d121f7d-33fe-40c7-6e1c-4f78383a88e0,Vayyar,vayyar.com,operating,1/1/11,"Manufacturing,Semiconductor,Sensor,Software","Hardware,Manufacturing,Science and Engineering,Software",ISR,Yehud,"Vayyar manufactures 4D imaging radar that provides solutions for senior care, automotive, security, smart home, and robotics."
be1cc3a0-3dfd-4bb1-bc0a-54df583186d1,VectivBio,vectivbio.com,ipo,1/1/19,"Biotechnology,Health Care,Medical","Biotechnology,Health Care,Science and Engineering",CHE,Basel,VectivBio is a biotechnology company committed to making a difference in the lives of patients suffering from serious rare diseases.
da258979-c2bb-c31b-059b-2a497b1070c5,Vedanta Biosciences,vedantabio.com,operating,1/1/10,"Biotechnology,Business Development,Medical","Biotechnology,Health Care,Professional Services,Science and Engineering",USA,Cambridge,Vedanta Biosciences is a developer of immunotherapies designed to treat immune-mediated and infectious diseases.
215de3a1-bf22-fbfb-3c39-f0e69520bcd6,Vedantu,vedantu.com,operating,10/29/11,"E-Learning,EdTech,Education,Tutoring","Education,Software",IND,Bangalore,Vedantu is an interactive online tutoring platform for students.
4889aa64-90e1-de40-b6df-271022a8e492,Veho,shipveho.com,operating,1/1/16,"Delivery,Last Mile Transportation,Same Day Delivery,Shipping","Administrative Services,Transportation",USA,Boulder,Veho is an end-to-end parcel delivery carrier for e-commerce companies.
62bdd91f-ce15-af96-285c-95dc8638ad20,Velo3D,velo3d.com,ipo,1/1/14,"3D Printing,3D Technology,Manufacturing,Software","Hardware,Manufacturing,Software",USA,Campbell,Velo3D is a digital manufacturing company using a Sapphire 3D production printer and flow print preparation software to print 3D metals.
